natureza_despesa,id_unidade,valor,unidade
DIÁRIAS,943,"R$        50.089,30",TED DPF - 10239
OBRIGAÇÕES PATRONAIS,943,"R$         8.910,00",TED DPF - 10239
MAT. CONSUMO,943,"R$         9.824,78",TED DPF - 10239
SERV. PESSOA FÍSICA,943,"R$       701.942,30",TED DPF - 10239
SERV. PESSOA JURÍDICA,1277,"R$       597.600,00",TED DPHCEX - 11291
SERV. PESSOA JURÍDICA,1204,"R$       375.665,00",TED DPRF - 10852
DIÁRIAS,1204,"R$         5.000,00",TED DPRF - 10852
OBRIGAÇÕES PATRONAIS,1204,"R$         3.180,00",TED DPRF - 10852
SERV. PESSOA FÍSICA,1204,"R$     1.178.637,00",TED DPRF - 10852
PASSAGENS,1204,"R$         5.000,00",TED DPRF - 10852
SERV. PESSOA JURÍDICA,1229,"R$       200.088,16",TED DPRF - 10958
SERV. PESSOA JURÍDICA,1383,"R$        79.839,98",TED EBSERH - 11388
OBRIGAÇÕES PATRONAIS,1383,"R$           214,50",TED EBSERH - 11388
EQUIP. MATERIAL PERMANENTE,1383,"R$     1.575.869,12",TED EBSERH - 11388
SERV. PESSOA FÍSICA,1213,"R$       794.763,76",TED EME - 10869
SERV. PESSOA JURÍDICA,1213,"R$       217.853,14",TED EME - 10869
OBRIGAÇÕES PATRONAIS,1213,"R$         4.816,32",TED EME - 10869
MAT. CONSUMO,1213,"R$        15.000,00",TED EME - 10869
TRANF.PJ,1271,"R$       581.300,00",TED EME/DCT - 11164
SERV. PESSOA JURÍDICA,1271,"R$     2.154.101,54",TED EME/DCT - 11164
SERV. PESSOA JURÍDICA,1236,"R$     3.222.963,58",TED EME DETMIL - 11012
SERV. PESSOA FÍSICA,1182,"R$         6.660,20",TED ENAP 10511
SERV. PESSOA JURÍDICA,1182,"R$        12.194,90",TED ENAP 10511
DIÁRIAS,1196,"R$         1.814,00",TED ENAP - 10570
SERV. PESSOA JURÍDICA,1196,"R$       104.670,54",TED ENAP - 10570
PASSAGENS,1196,"R$         3.628,00",TED ENAP - 10570
MAT. CONSUMO,1196,"R$         3.660,00",TED ENAP - 10570
SERV. PESSOA FÍSICA,1196,"R$       666.701,46",TED ENAP - 10570
SERV. PESSOA JURÍDICA,1557,"R$       425.520,00",TED ENAP - 11872
SERV. PESSOA JURÍDICA,940,"R$     3.402.930,31",TED EXÉRCITO - 10225
MAT. CONSUMO,940,"R$        30.320,11",TED EXÉRCITO - 10225
LOC. MÃO-DE-OBRA,940,"R$       144.193,33",TED EXÉRCITO - 10225
SERV. PESSOA JURÍDICA,976,"R$       707.728,34",TED EXÉRCITO - 10453
SERV. PESSOA JURÍDICA,1245,"R$     3.057.599,20",TED FDD - 11052
EQUIP. MATERIAL PERMANENTE,846,"R$        99.787,14",TED FINEP - 7340
SERV. PESSOA JURÍDICA,846,"R$       275.840,51",TED FINEP - 7340
SERV. PESSOA JURÍDICA,1270,"R$       466.275,02",TED FINEP - 7965
EQUIP. MATERIAL PERMANENTE,847,"R$     1.801.770,90",TED FINEP - 8421
SERV. PESSOA JURÍDICA,1576,"R$       365.485,00",TED FINEP-8421
EQUIP. MATERIAL PERMANENTE,1576,"R$     1.968.971,00",TED FINEP-8421
MAT. CONSUMO,1193,"R$         3.000,00",TED FNDE - 10557
DIÁRIAS,1193,"R$        29.930,70",TED FNDE - 10557
EQUIP. MATERIAL PERMANENTE,1193,"R$        43.944,90",TED FNDE - 10557
PASSAGENS,1193,"R$        30.000,00",TED FNDE - 10557
SERV. PESSOA JURÍDICA,1193,"R$        55.000,00",TED FNDE - 10557
SERV. PESSOA FÍSICA,1193,"R$       996.304,00",TED FNDE - 10557
SERV. PESSOA JURÍDICA,1194,"R$       300.000,00",TED FNDE - 10558
SERV. PESSOA JURÍDICA,1276,"R$   180.000.000,00",TED FNDE - 11288
AUXÍLIO FINANCEIRO A PESQUISADORES,1283,"R$     1.771.003,38",TED FNDE - 11322
AUX. FINANCEIRO ESTUDANTE,1283,"R$     3.368.127,05",TED FNDE - 11322
SERV. PESSOA JURÍDICA,1283,"R$       770.869,57",TED FNDE - 11322
SERV. PESSOA JURÍDICA,1361,"R$     3.051.778,03",TED FNDE - 11337
SERV. PESSOA FÍSICA,919,"R$         8.823,20",TED FNS - 10102
MAT. CONSUMO,919,"R$        13.922,15",TED FNS - 10102
SERV. PESSOA JURÍDICA,919,"R$       270.208,79",TED FNS - 10102
PASSAGENS,919,"R$        44.672,71",TED FNS - 10102
DIÁRIAS,919,"R$        28.900,96",TED FNS - 10102
EQUIP. MATERIAL PERMANENTE,950,"R$     1.000.000,00",TED FNS - 10253
SERV. PESSOA JURÍDICA,951,"R$     2.478.453,80",TED FNS - 10257
SERV. PESSOA FÍSICA,951,"R$       282.950,00",TED FNS - 10257
DIÁRIAS,1195,"R$        36.000,00",TED FNS - 10591
PASSAGENS,1195,"R$        46.000,00",TED FNS - 10591
SERV. PESSOA JURÍDICA,1195,"R$           770,00",TED FNS - 10591
MAT. CONSUMO,1195,"R$        30.800,00",TED FNS - 10591
SERV. PESSOA JURÍDICA,1058,"R$     1.800.000,00",TED FNS - 10610
SERV. PESSOA JURÍDICA,1060,"R$       373.391,25",TED FNS 10705
SERV. PESSOA JURÍDICA,1235,"R$     3.109.748,00",TED FNS - 11004
SERV. PESSOA JURÍDICA,1237,"R$     2.599.220,00",TED FNS - 11029
SERV. PESSOA JURÍDICA,1378,"R$       444.276,00",TED FNS - 11346
SERV. PESSOA JURÍDICA,1367,"R$       800.272,00",TED FNS - 11347
SERV. PESSOA JURÍDICA,1375,"R$       800.000,00",TED FNS - 11349
SERV. PESSOA JURÍDICA,1379,"R$     1.548.786,00",TED FNS - 11351
SERV. PESSOA JURÍDICA,1382,"R$       646.775,00",TED FNS - 11370
AUX. FINANCEIRO ESTUDANTE,1556,"R$        66.000,00",TED FNS - 11863
SERV. PESSOA JURÍDICA,1556,"R$        51.000,00",TED FNS - 11863
AUXÍLIO FINANCEIRO A PESQUISADORES,1556,"R$       183.000,00",TED FNS - 11863
SERV. PESSOA JURÍDICA,1562,"R$        20.000,00",TED FNS - 11913
SERV. PESSOA JURÍDICA,1573,"R$       399.980,00",TED FNS - 11957
SERVIÇOS DE CONSULTORIA,865,"R$        16.000,00",TED FNS - 9831
MAT. CONSUMO,865,"R$         6.250,04",TED FNS - 9831
SERV. PESSOA JURÍDICA,865,"R$           491,89",TED FNS - 9831
PASSAGENS,865,"R$        12.827,19",TED FNS - 9831
SERV. PESSOA FÍSICA,882,"R$       674.736,00",TED FNS - 9982
MAT. CONSUMO,882,"R$        20.029,23",TED FNS - 9982
PASSAGENS,885,"R$         3.500,00",TED FNS - 9993
MAT. CONSUMO,885,"R$         5.000,00",TED FNS - 9993
SERV. PESSOA JURÍDICA,885,"R$         5.000,00",TED FNS - 9993
SERV. PESSOA JURÍDICA,852,"R$        21.135,16",TED FUNASA - 9568
EQUIP. MATERIAL PERMANENTE,852,"R$         5.076,00",TED FUNASA - 9568
MAT. CONSUMO,852,"R$        26.831,09",TED FUNASA - 9568
SERV. PESSOA JURÍDICA,1566,"R$       115.000,00",TED ICMBIO - 11943
SERV. PESSOA JURÍDICA,1380,"R$     1.403.925,00",TED IFAP - 11342
SERV. PESSOA JURÍDICA,955,"R$       400.000,00",TED INCRA - 10274
DIÁRIAS,958,"R$        15.000,00",TED INCRA - 10281
PASSAGENS,958,"R$        27.000,00",TED INCRA - 10281
SERV. PESSOA JURÍDICA,958,"R$     5.809.710,06",TED INCRA - 10281
SERV. PESSOA JURÍDICA,971,"R$       936.000,00",TED INCRA - 10392
SERV. PESSOA JURÍDICA,1372,"R$    12.944.476,46",TED INCRA - 11352
SERV. PESSOA JURÍDICA,1507,"R$       802.757,17",TED INCRA - 11505
MAT. CONSUMO,1507,"R$           456,00",TED INCRA - 11505
EQUIP. MATERIAL PERMANENTE,1507,"R$        60.850,00",TED INCRA - 11505
EXCLUSIVO PARA CONV. DNOC - MATERIAL DE CONSUMO,1507,"R$           650,00",TED INCRA - 11505
EQUIPAMENTOS E MATERIAL PERMANENTE,1507,"R$        47.644,00",TED INCRA - 11505
SERV. PESSOA JURÍDICA,1574,"R$     1.140.024,97",TED INCRA - 11962
SERV. PESSOA JURÍDICA,1572,"R$       200.000,00",TED INCRA - 11963
SERV. PESSOA JURÍDICA,994,"R$     5.000.000,00",TED INCRA - 9507
SERV. PESSOA JURÍDICA,1211,"R$       389.962,58",TED IPHAN - 10908
SERV. PESSOA JURÍDICA,965,"R$       127.428,57",TED ITI - 10302
SERV. PESSOA JURÍDICA,1242,"R$       572.136,84",TED ITI - 11033
SERV. PESSOA JURÍDICA,1231,"R$       257.389,62",TED MC - 10985
SERV. PESSOA JURÍDICA,1547,"R$       145.764,24",TED MCOM - 11766
SERV. PESSOA JURÍDICA,1554,"R$     1.332.832,00",TED MCOM - 11853
AUX. FINANCEIRO ESTUDANTE,1226,"R$        19.800,00",TED MCT - 10941
AUXÍLIO FINANCEIRO A PESQUISADORES,1226,"R$        67.156,50",TED MCT - 10941
SERV. PESSOA JURÍDICA,1226,"R$        13.043,50",TED MCT - 10941
SERV. PESSOA JURÍDICA,1558,"R$       997.500,00",TED MCTI - 11878
SERV. PESSOA JURÍDICA,980,"R$        20.000,00",TED MCTIC - 10455
TRANF.PJ,980,"R$        80.000,00",TED MCTIC - 10455
SERV. PESSOA JURÍDICA,969,"R$        58.550,00",TED MD - 10341
SERV. PESSOA JURÍDICA,1061,"R$       112.596,85",TED MD 10715
SERV. PESSOA FÍSICA,1061,"R$        32.989,20",TED MD 10715
SERV. PESSOA JURÍDICA,1563,"R$     2.760.000,00",TED MDR - 11921
SERV. PESSOA JURÍDICA,1569,"R$       514.500,00",TED MDR - 11952
OBRAS E INSTALAÇÕES,936,"R$     8.726.222,16",TED ME - 10176
MAT. CONSUMO,953,"R$        59.996,70",TED ME - 10265
AUXÍLIO FINANCEIRO A PESQUISADORES,866,"R$        65.000,00",TED ME - 9838
AUX. FINANCEIRO ESTUDANTE,866,"R$        23.500,00",TED ME - 9838
SERV. PESSOA JURÍDICA,866,"R$       111.088,83",TED ME - 9838
MAT. CONSUMO,866,"R$           679,40",TED ME - 9838
EQUIP. MATERIAL PERMANENTE,866,"R$           639,80",TED ME - 9838
OBRIGAÇÕES PATRONAIS,920,"R$        10.920,00",TED MEC - 10150
PASSAGENS,920,"R$         8.478,41",TED MEC - 10150
MAT. CONSUMO,920,"R$         2.790,00",TED MEC - 10150
SERV. PESSOA FÍSICA,920,"R$        54.600,00",TED MEC - 10150
DIÁRIAS,920,"R$         1.996,72",TED MEC - 10150
MAT. CONSUMO,991,"R$         5.634,32",TED MEC - 10248
SERV. PESSOA JURÍDICA,991,"R$       113.169,74",TED MEC - 10248
PASSAGENS,991,"R$        24.440,00",TED MEC - 10248
DIÁRIAS,991,"R$         2.017,80",TED MEC - 10248
PASSAGENS,981,"R$        45.000,00",TED MEC - 10491
OBRAS E INSTALAÇÕES,981,"R$         4.605,68",TED MEC - 10491
MAT. CONSUMO,981,"R$         6.220,00",TED MEC - 10491
TRANF.PJ,981,"R$         4.976,00",TED MEC - 10491
EQUIP. MATERIAL PERMANENTE,981,"R$        14.690,73",TED MEC - 10491
DIÁRIAS,981,"R$        75.260,19",TED MEC - 10491
SERV. PESSOA JURÍDICA,992,"R$        47.520,00",TED MEC - 9136
SERV. PESSOA FÍSICA,992,"R$       139.630,00",TED MEC - 9136
SERV. PESSOA JURÍDICA,1567,"R$       160.290,00",TED MINFRA - 11951
EQUIP. MATERIAL PERMANENTE,1274,"R$        43.581,28",TED MJSP - 11241
SERV. PESSOA JURÍDICA,1274,"R$       106.986,06",TED MJSP - 11241
SERV. PESSOA FÍSICA,1274,"R$       447.680,00",TED MJSP - 11241
SERV. PESSOA JURÍDICA,941,"R$     2.016.508,72",TED MPOG - 10227
TRANF.PJ,941,"R$        67.220,00",TED MPOG - 10227
SERV. PESSOA JURÍDICA,942,"R$     4.949.728,96",TED MPOG - 10236
SERV. PESSOA JURÍDICA,974,"R$       379.814,46",TED MRE - 10433
SERV. PESSOA FÍSICA,1228,"R$        56.122,00",TED MRE - 10895
SERV. PESSOA JURÍDICA,1228,"R$       442.997,88",TED MRE - 10895
SERV. PESSOA JURÍDICA,1486,"R$     1.400.000,00",TED MS - 11371
SERV. PESSOA JURÍDICA,998,"R$         6.313,06",TED MTB - 10532
SERV. PESSOA FÍSICA,998,"R$        20.102,84",TED MTB - 10532
AUX. FINANCEIRO ESTUDANTE,998,"R$        48.053,28",TED MTB - 10532
AUXÍLIO FINANCEIRO A PESQUISADORES,956,"R$       455.563,04",TED MTE - 10278
SERV. PESSOA JURÍDICA,956,"R$       188.973,92",TED MTE - 10278
SERV. PESSOA JURÍDICA,883,"R$     1.608.900,59",TED MTE - 9989
PASSAGENS,1238,"R$       186.500,00",TED MTUR - 11022
DIÁRIAS,1238,"R$        74.300,00",TED MTUR - 11022
SERV. PESSOA FÍSICA,1238,"R$        24.000,00",TED MTUR - 11022
MAT. CONSUMO,1238,"R$        15.200,00",TED MTUR - 11022
AUXÍLIO FINANCEIRO A PESQUISADORES,1238,"R$     5.742.000,00",TED MTUR - 11022
SERV. PESSOA JURÍDICA,1238,"R$       561.140,00",TED MTUR - 11022
SERV. PESSOA JURÍDICA,1363,"R$       496.556,76",TED MTUR/SNAIC - 11335
SERV. PESSOA JURÍDICA,1514,"R$     1.083.420,00",TED PGFN - 11548
SERV. PESSOA JURÍDICA,1384,"R$       596.027,37",TED RFB - 11372
SERV. PESSOA JURÍDICA,1373,"R$       206.044,00",TED SAF/MAPA - 11357
SERV. PESSOA JURÍDICA,1381,"R$       108.883,37",TED SAF/MAPA - 11369
PASSAGENS,939,"R$        22.500,00",TED SEAD - 10208
DIÁRIAS,939,"R$        37.500,00",TED SEAD - 10208
SERV. PESSOA JURÍDICA,939,"R$    11.713.799,20",TED SEAD - 10208
SERV. PESSOA JURÍDICA,935,"R$     1.275.942,33",TED SEB/MEC - 10174
DIÁRIAS,1360,"R$         7.500,00",TED SEGEN - 11336
AUX. FINANCEIRO ESTUDANTE,1360,"R$       174.000,00",TED SEGEN - 11336
SERV. PESSOA JURÍDICA,1360,"R$       197.020,00",TED SEGEN - 11336
PASSAGENS,1360,"R$        10.000,00",TED SEGEN - 11336
SERV. PESSOA FÍSICA,1360,"R$     1.512.200,00",TED SEGEN - 11336
SERV. PESSOA JURÍDICA,1549,"R$       752.187,05",TED SEGEN - 11819
EQUIP. MATERIAL PERMANENTE,1549,"R$        18.940,95",TED SEGEN - 11819
TRANF.PJ,1549,"R$        18.940,95",TED SEGEN - 11819
SERV. PESSOA JURÍDICA,1371,"R$       146.400,00",TED SEMESP - 11355
SERV. PESSOA JURÍDICA,1544,"R$        60.000,00",TED SEMESP - 11804
SERV. PESSOA JURÍDICA,1257,"R$       100.000,00",TED SEMPI - 11179
SERV. PESSOA JURÍDICA,1234,"R$     5.274.653,48",TED SENACON - 10998
SERV. PESSOA FÍSICA,1279,"R$     1.512.200,00",TED SENAD - 11316
AUX. FINANCEIRO ESTUDANTE,1279,"R$       174.000,00",TED SENAD - 11316
AUXÍLIO FINANCEIRO A PESQUISADORES,1279,"R$       757.500,00",TED SENAD - 11316
SERV. PESSOA JURÍDICA,1279,"R$       348.520,00",TED SENAD - 11316
SERV. PESSOA JURÍDICA,1359,"R$     7.599.165,04",TED SENAD - 11327
TRANF.PJ,1359,"R$     9.720.584,22",TED SENAD - 11327
SERV. PESSOA JURÍDICA,859,"R$       166.002,10",TED SENAD - 9712
AUXÍLIO FINANCEIRO A PESQUISADORES,859,"R$       327.800,00",TED SENAD - 9712
EQUIP. MATERIAL PERMANENTE,860,"R$        75.655,00",TED SENAD - 9751
SERV. PESSOA FÍSICA,1208,"R$        14.481,38",TED SENADO - 10874
SERV. PESSOA JURÍDICA,1210,"R$       552.000,00",TED SENADO - 10894
SERV. PESSOA JURÍDICA,1250,"R$       399.700,60",TED SENAJUS - 11057
SERV. PESSOA JURÍDICA,1233,"R$     5.635.916,86",TED SENASP - 10997
TRANF.PJ,1233,"R$       569.640,00",TED SENASP - 10997
SERV. PESSOA JURÍDICA,1239,"R$       694.788,40",TED SENASP - 11017
SERV. PESSOA JURÍDICA,1369,"R$     9.250.775,00",TED SENELIS - 11345
SERV. PESSOA JURÍDICA,1376,"R$     3.000.000,00",TED SGD - 11359
TRANF.PJ,1376,"R$        30.800,00",TED SGD - 11359
SERV. PESSOA FÍSICA,1223,"R$        37.777,50",TED SGM - 10864
SERV. PESSOA JURÍDICA,1223,"R$         7.555,50",TED SGM - 10864
TRANF.PJ,1256,"R$     3.977.752,62",TED SIMEC - 11174
SERV. PESSOA JURÍDICA,1256,"R$     1.972.870,30",TED SIMEC - 11174
SERV. PESSOA JURÍDICA,1275,"R$       197.200,00",TED SIMEC - 11252
SERV. PESSOA JURÍDICA,1243,"R$     3.055.288,00",TED SNAS - 11036
SERV. PESSOA JURÍDICA,1552,"R$     2.998.944,00",TED SNAS - 11845
SERV. PESSOA JURÍDICA,1527,"R$       390.130,77",TED SNDPD - 11738
SERV. PESSOA JURÍDICA,1244,"R$     2.379.872,22",TED SNEAR - 11039
TRANF.PJ,1244,"R$     1.012.217,22",TED SNEAR - 11039
SERV. PESSOA JURÍDICA,1370,"R$     1.367.103,30",TED SNELIS - 11353
SERV. PESSOA JURÍDICA,1555,"R$       728.348,86",TED SNF - 11854
TRANF.PJ,1555,"R$         8.880,09",TED SNF - 11854
SERV. PESSOA JURÍDICA,1362,"R$       447.735,93",TED SNFDT - 11340
AUXÍLIO FINANCEIRO A PESQUISADORES,1192,"R$     1.379.347,89",TED SNJ 10664
SERV. PESSOA JURÍDICA,1192,"R$       121.379,60",TED SNJ 10664
SERV. PESSOA JURÍDICA,1247,"R$     1.870.495,15",TED SNPG / MMFDH - 11035
SERV. PESSOA JURÍDICA,1559,"R$     2.470.000,00",TED SNPM - 11891
SERV. PESSOA JURÍDICA,1508,"R$     3.226.636,60",TED SNS - 11392
AUX. FINANCEIRO ESTUDANTE,925,"R$        56.000,00",TED SPM - 10437
AUXÍLIO FINANCEIRO A PESQUISADORES,925,"R$        70.000,00",TED SPM - 10437
OBRIGAÇÕES PATRONAIS,925,"R$           400,00",TED SPM - 10437
PASSAGENS,925,"R$        21.600,00",TED SPM - 10437
SERV. PESSOA JURÍDICA,925,"R$        20.000,00",TED SPM - 10437
SERV. PESSOA FÍSICA,925,"R$         2.000,00",TED SPM - 10437
DIÁRIAS,925,"R$        41.600,00",TED SPM - 10437
MAT. CONSUMO,925,"R$         5.400,00",TED SPM - 10437
SERV. PESSOA JURÍDICA,934,"R$    16.168.510,00",TED SPPE - 10169
EQUIP. MATERIAL PERMANENTE,1364,"R$       255.000,00",TED SPU - 11334
SERV. PESSOA JURÍDICA,1364,"R$     2.807.453,68",TED SPU - 11334
TRANF.PJ,1364,"R$       255.000,00",TED SPU - 11334
SERV. PESSOA JURÍDICA,1517,"R$       632.545,49",TED SRF - 11529
SERV. PESSOA JURÍDICA,970,"R$     2.430.416,37",TED STF - 10349
SERV. PESSOA JURÍDICA,979,"R$       860.112,00",TED STF - 10487
SERV. PESSOA JURÍDICA,1206,"R$     4.425.046,62",TED STF - 10858
SERV. PESSOA JURÍDICA,1227,"R$     2.413.605,36",TED STJ - 10954
SERV. PESSOA JURÍDICA,1551,"R$     1.699.202,13",TED STJ - 11821
SERV. PESSOA JURÍDICA,923,"R$     2.055.784,26",TED STM- 10165
SERV. PESSOA JURÍDICA,972,"R$       217.454,88",TED STM - 10424
SERV. PESSOA JURÍDICA,1521,"R$        90.200,00",TED STM - 11621
PASSAGENS,938,"R$            10,00",TED TESTE
SERV. PESSOA JURÍDICA,1249,"R$     5.066.907,51",TED TRF - 11055
SERV. PESSOA JURÍDICA,1565,"R$       185.000,00",TED TRT - 11924
SERV. PESSOA JURÍDICA,1191,"R$     5.842.045,99",TED TSE 10752
SERV. PESSOA JURÍDICA,1526,"R$        21.600,00",TED TSE - 11680
TRANF.PJ,1561,"R$       217.000,00",TED TST - 11860
SERV. PESSOA JURÍDICA,1561,"R$     1.207.485,68",TED TST - 11860
SERV. PESSOA FÍSICA,1224,"R$       913.776,12",TED UFAC - 10925
SERV. PESSOA JURÍDICA,1224,"R$       360.000,00",TED UFAC - 10925
SERV. PESSOA JURÍDICA,1230,"R$     3.266.894,37",TED UFAC - 10974
SERV. PESSOA JURÍDICA,857,"R$       293.345,01",TED UFERSA - 9634
SERV. PESSOA JURÍDICA,1388,"R$     1.018.523,68",TED VALEC - 11373
SERV. PESSOA JURÍDICA,1387,"R$       545.391,82",TED VALEC - 11396
MAT. CONSUMO,605,"R$     3.093.887,33",UNIVERSIDADE DE BRASÍLIA
DIÁRIAS,605,"R$     2.065.799,15",UNIVERSIDADE DE BRASÍLIA
SERVIÇOS DE CONSULTORIA,605,"R$        16.000,00",UNIVERSIDADE DE BRASÍLIA
OUTRAS DESPESAS CORRENTES - TRANSF. A INST. PRIVADAS S/FINS LUCRATIVOS,605,"R$    21.563.582,10",UNIVERSIDADE DE BRASÍLIA
INDENIZAÇÕES E RESTITUIÇÕE,605,"R$        44.841,37",UNIVERSIDADE DE BRASÍLIA
CUSTEIO,605,"R$ 1.194.773.617,41",UNIVERSIDADE DE BRASÍLIA
DESPESAS DE EXERCÍCIOS ANTERIORES,605,"R$        32.954,88",UNIVERSIDADE DE BRASÍLIA
OBRIGAÇÕES PATRONAIS,605,"R$        55.835,16",UNIVERSIDADE DE BRASÍLIA
LOC. MÃO-DE-OBRA,605,"R$     7.355.465,70",UNIVERSIDADE DE BRASÍLIA
AUX. FINANCEIRO ESTUDANTE,605,"R$     8.400.595,17",UNIVERSIDADE DE BRASÍLIA
EQUIP. MATERIAL PERMANENTE,605,"R$     7.205.079,32",UNIVERSIDADE DE BRASÍLIA
CONTRIBUICOES,605,"R$        33.866,86",UNIVERSIDADE DE BRASÍLIA
SERV. PESSOA FÍSICA,605,"R$     7.231.890,96",UNIVERSIDADE DE BRASÍLIA
OBRIGAÇÕES CONTRIBUTIVAS,605,"R$         9.035,65",UNIVERSIDADE DE BRASÍLIA
CAPITAL,605,"R$   119.371.307,29",UNIVERSIDADE DE BRASÍLIA
OBRAS E INSTALAÇÕES,605,"R$     4.573.827,84",UNIVERSIDADE DE BRASÍLIA
SERVIÇOS TIC,605,"R$        19.682,25",UNIVERSIDADE DE BRASÍLIA
SERV. PESSOA JURÍDICA,605,"R$   309.490.953,18",UNIVERSIDADE DE BRASÍLIA
DIV.EXERCÍCIOS ANTERIORES,605,"R$        16.080,00",UNIVERSIDADE DE BRASÍLIA
PESSOAL - INTRASIAFI,605,"R$   211.086.032,60",UNIVERSIDADE DE BRASÍLIA
PESSOAL E ENCARGOS SOCIAIS,605,"R$   934.035.363,23",UNIVERSIDADE DE BRASÍLIA
TRANF.PJ,605,"R$    12.397.435,65",UNIVERSIDADE DE BRASÍLIA
PASSAGENS,605,"R$     3.833.694,31",UNIVERSIDADE DE BRASÍLIA
ANUIDADES,605,"R$         9.648,50",UNIVERSIDADE DE BRASÍLIA
EXERCÍCIOS ANTERIORES - 1,605,"R$       290.185,35",UNIVERSIDADE DE BRASÍLIA
AUXÍLIO FINANCEIRO A PESQUISADORES,605,"R$    12.535.853,83",UNIVERSIDADE DE BRASÍLIA
EQUIPAMENTOS E MATERIAL PERMANENTE,77,"R$       100.000,00",VICE-REITORIA
EQUIP. MATERIAL PERMANENTE,77,"R$       437.729,36",VICE-REITORIA
MAT. CONSUMO,77,"R$        12.492,36",VICE-REITORIA
CUSTEIO,77,"R$     2.046.211,46",VICE-REITORIA
DIÁRIAS,77,"R$       124.436,68",VICE-REITORIA
SERV. PESSOA FÍSICA,77,"R$         6.015,70",VICE-REITORIA
SERV. PESSOA JURÍDICA,77,"R$        45.661,33",VICE-REITORIA
PASSAGENS,77,"R$       215.886,66",VICE-REITORIA
