natureza_despesa,id_unidade,valor,unidade
MAT. CONSUMO,140,"R$        80.104,67",SECRETARIA DE ADMINISTRACAO ACADEMICA
EQUIPAMENTOS E MATERIAL PERMANENTE,140,"R$        53.861,00",SECRETARIA DE ADMINISTRACAO ACADEMICA
SERV. PESSOA JURÍDICA,140,"R$         6.119,86",SECRETARIA DE ADMINISTRACAO ACADEMICA
EXCLUSIVO PARA CONV. DNOC - MATERIAL DE CONSUMO,140,"R$         1.140,00",SECRETARIA DE ADMINISTRACAO ACADEMICA
EQUIP. MATERIAL PERMANENTE,140,"R$       114.272,02",SECRETARIA DE ADMINISTRACAO ACADEMICA
CAPITAL,140,"R$         1.140,00",SECRETARIA DE ADMINISTRACAO ACADEMICA
AUX. FINANCEIRO ESTUDANTE,232,"R$     2.697.014,00",SECRETARIA DE ASSUNTOS INTERNACIONAIS
OBRIGAÇÕES PATRONAIS,232,"R$        44.719,35",SECRETARIA DE ASSUNTOS INTERNACIONAIS
EQUIPAMENTOS E MATERIAL PERMANENTE,232,"R$         8.000,00",SECRETARIA DE ASSUNTOS INTERNACIONAIS
CUSTEIO,232,"R$     1.543.484,33",SECRETARIA DE ASSUNTOS INTERNACIONAIS
SERV. PESSOA JURÍDICA,232,"R$       151.618,82",SECRETARIA DE ASSUNTOS INTERNACIONAIS
EQUIP. MATERIAL PERMANENTE,232,"R$       124.097,55",SECRETARIA DE ASSUNTOS INTERNACIONAIS
DIÁRIAS,232,"R$       230.499,47",SECRETARIA DE ASSUNTOS INTERNACIONAIS
EXCLUSIVO PARA CONV. DNOC - MATERIAL DE CONSUMO,232,"R$           399,00",SECRETARIA DE ASSUNTOS INTERNACIONAIS
CONTRIBUICOES,232,"R$        56.929,00",SECRETARIA DE ASSUNTOS INTERNACIONAIS
MAT. CONSUMO,232,"R$       184.654,15",SECRETARIA DE ASSUNTOS INTERNACIONAIS
INDENIZAÇÕES E RESTITUIÇÕE,232,"R$         1.917,23",SECRETARIA DE ASSUNTOS INTERNACIONAIS
PASSAGENS,232,"R$       272.330,54",SECRETARIA DE ASSUNTOS INTERNACIONAIS
AUXÍLIO FINANCEIRO A PESQUISADORES,232,"R$        58.376,80",SECRETARIA DE ASSUNTOS INTERNACIONAIS
ANUIDADES,232,"R$       237.297,44",SECRETARIA DE ASSUNTOS INTERNACIONAIS
DIV.EXERCÍCIOS ANTERIORES,226,"R$        21.996,00",SECRETARIA DE COMUNICACAO
DIÁRIAS,226,"R$        13.467,52",SECRETARIA DE COMUNICACAO
PASSAGENS,226,"R$        22.744,44",SECRETARIA DE COMUNICACAO
EQUIPAMENTOS E MATERIAL PERMANENTE,226,"R$        57.878,00",SECRETARIA DE COMUNICACAO
SERVIÇOS TIC,226,"R$        48.790,00",SECRETARIA DE COMUNICACAO
EXCLUSIVO PARA CONV. DNOC - MATERIAL DE CONSUMO,226,"R$         2.280,00",SECRETARIA DE COMUNICACAO
PESSOAL E ENCARGOS SOCIAIS,226,"R$        23.194,84",SECRETARIA DE COMUNICACAO
CUSTEIO,226,"R$       645.522,65",SECRETARIA DE COMUNICACAO
SERV. PESSOA JURÍDICA,226,"R$       145.052,19",SECRETARIA DE COMUNICACAO
MAT. CONSUMO,226,"R$        18.006,57",SECRETARIA DE COMUNICACAO
EQUIP. MATERIAL PERMANENTE,226,"R$        33.582,52",SECRETARIA DE COMUNICACAO
CAPITAL,226,"R$        44.378,00",SECRETARIA DE COMUNICACAO
MAT. CONSUMO,754,"R$         1.671,31",SECRETARIA DE DIREITOS HUMANOS DA UNB
CUSTEIO,754,"R$        37.418,00",SECRETARIA DE DIREITOS HUMANOS DA UNB
CAPITAL,688,"R$       115.381,76",SECRETARIA DE INFRAESTRUTURA
PASSAGENS,688,"R$        30.000,00",SECRETARIA DE INFRAESTRUTURA
TRANF.PJ,688,"R$     1.298.461,00",SECRETARIA DE INFRAESTRUTURA
SERV. PESSOA FÍSICA,688,"R$         2.000,00",SECRETARIA DE INFRAESTRUTURA
SERV. PESSOA JURÍDICA,688,"R$     6.700.941,47",SECRETARIA DE INFRAESTRUTURA
CUSTEIO,688,"R$     1.154.901,83",SECRETARIA DE INFRAESTRUTURA
AUXÍLIO FINANCEIRO A PESQUISADORES,688,"R$       288.000,00",SECRETARIA DE INFRAESTRUTURA
EQUIP. MATERIAL PERMANENTE,688,"R$       179.934,64",SECRETARIA DE INFRAESTRUTURA
SERVIÇOS TIC,688,"R$       748.000,00",SECRETARIA DE INFRAESTRUTURA
EQUIPAMENTOS E MATERIAL PERMANENTE,688,"R$       214.005,40",SECRETARIA DE INFRAESTRUTURA
AUX. FINANCEIRO ESTUDANTE,688,"R$       322.080,00",SECRETARIA DE INFRAESTRUTURA
OBRIGAÇÕES CONTRIBUTIVAS,688,"R$           420,00",SECRETARIA DE INFRAESTRUTURA
INDENIZAÇÕES E RESTITUIÇÕE,688,"R$         2.609,26",SECRETARIA DE INFRAESTRUTURA
DIÁRIAS,688,"R$        12.161,20",SECRETARIA DE INFRAESTRUTURA
OBRAS E INSTALAÇÕES,688,"R$   237.688.492,57",SECRETARIA DE INFRAESTRUTURA
MAT. CONSUMO,688,"R$        40.160,31",SECRETARIA DE INFRAESTRUTURA
PERMANENTE /EXERCICIO ANTERIOR,688,"R$       124.418,60",SECRETARIA DE INFRAESTRUTURA
LOC. MÃO-DE-OBRA,688,"R$     2.192.688,00",SECRETARIA DE INFRAESTRUTURA
CUSTEIO,1212,"R$       730.819,12",SECRETARIA DE MEIO AMBIENTE
CAPITAL,1212,"R$       120.944,00",SECRETARIA DE MEIO AMBIENTE
OBRIGAÇÕES CONTRIBUTIVAS,1212,"R$        11.461,48",SECRETARIA DE MEIO AMBIENTE
EQUIP. MATERIAL PERMANENTE,1212,"R$        70.972,00",SECRETARIA DE MEIO AMBIENTE
EQUIPAMENTOS E MATERIAL PERMANENTE,1212,"R$        13.094,00",SECRETARIA DE MEIO AMBIENTE
AUX. FINANCEIRO ESTUDANTE,1212,"R$       115.200,00",SECRETARIA DE MEIO AMBIENTE
SERV. PESSOA JURÍDICA,1212,"R$         4.587,01",SECRETARIA DE MEIO AMBIENTE
MAT. CONSUMO,1212,"R$        27.340,68",SECRETARIA DE MEIO AMBIENTE
DIÁRIAS,1212,"R$         1.112,50",SECRETARIA DE MEIO AMBIENTE
CUSTEIO,621,"R$     6.021.012,67",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
SERV. PESSOA JURÍDICA,621,"R$    56.191.854,81",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
LOC. MÃO-DE-OBRA,621,"R$    41.434.337,76",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
EQUIP. MATERIAL PERMANENTE,621,"R$       214.664,32",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
SERVIÇOS TIC,621,"R$       613.982,24",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
INDENIZAÇÕES E RESTITUIÇÕE,621,"R$       115.608,33",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
PASSAGENS,621,"R$         2.500,00",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
OBRIGAÇÕES CONTRIBUTIVAS,621,"R$             0,03",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
MAT. CONSUMO,621,"R$        33.074,58",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
OBRIGAÇÕES PATRONAIS,621,"R$           150,21",SECRETARIA DE PATRIMÔNIO IMOBILIÁRIO
CUSTEIO,270,"R$     7.021.263,47",SECRETARIA DE TECNOLOGIA DA INFORMACAO
OBRIGAÇÕES PATRONAIS,270,"R$           296,25",SECRETARIA DE TECNOLOGIA DA INFORMACAO
DIÁRIAS,270,"R$        14.619,10",SECRETARIA DE TECNOLOGIA DA INFORMACAO
PASSAGENS,270,"R$        60.842,95",SECRETARIA DE TECNOLOGIA DA INFORMACAO
SERVIÇOS TIC,270,"R$    28.511.101,30",SECRETARIA DE TECNOLOGIA DA INFORMACAO
EQUIP. MATERIAL PERMANENTE,270,"R$    18.488.470,92",SECRETARIA DE TECNOLOGIA DA INFORMACAO
DIV.EXERCÍCIOS ANTERIORES,270,"R$       153.627,00",SECRETARIA DE TECNOLOGIA DA INFORMACAO
SERV. PESSOA JURÍDICA,270,"R$    19.047.128,51",SECRETARIA DE TECNOLOGIA DA INFORMACAO
MAT. CONSUMO,270,"R$       419.785,22",SECRETARIA DE TECNOLOGIA DA INFORMACAO
TRANF.PJ,270,"R$       297.163,97",SECRETARIA DE TECNOLOGIA DA INFORMACAO
EQUIPAMENTOS E MATERIAL PERMANENTE,270,"R$       280.976,70",SECRETARIA DE TECNOLOGIA DA INFORMACAO
SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO - PJ,270,"R$     4.145.420,32",SECRETARIA DE TECNOLOGIA DA INFORMACAO
EXCLUSIVO PARA CONV. DNOC - MATERIAL DE CONSUMO,270,"R$         3.838,50",SECRETARIA DE TECNOLOGIA DA INFORMACAO
SERV. PESSOA JURÍDICA,1055,"R$        56.209,74",SERVIÇOS DE PINTURA/CETRO
SERV. PESSOA JURÍDICA,1057,"R$        94.570,10",SERVIÇOS HIDRÁULICOS/PRC
SERV. PESSOA JURÍDICA,1251,"R$     5.364.699,24",TED ABIN - 11059
PASSAGENS,921,"R$        10.700,00",TED AEB - 10159
DIÁRIAS,921,"R$         7.200,00",TED AEB - 10159
SERV. PESSOA JURÍDICA,921,"R$         5.100,00",TED AEB - 10159
AUXÍLIO FINANCEIRO A PESQUISADORES,1259,"R$       509.000,00",TED AEB - 11190
SERV. PESSOA FÍSICA,1259,"R$       492.114,48",TED AEB - 11190
SERV. PESSOA JURÍDICA,1259,"R$       240.000,00",TED AEB - 11190
OBRIGAÇÕES PATRONAIS,1259,"R$         3.848,16",TED AEB - 11190
SERV. PESSOA JURÍDICA,1550,"R$     1.818.787,50",TED AEB - 11827
SERV. PESSOA JURÍDICA,1636,"R$     1.895.750,00",TED AEB - 12358
SERV. PESSOA JURÍDICA,1647,"R$     1.001.239,04",TED AEB - 12451
SERV. PESSOA JURÍDICA,1207,"R$    21.286.217,20",TED AGU - 10868
SERV. PESSOA JURÍDICA,1646,"R$     1.000.000,00",TED AGU - 12441
SERV. PESSOA FÍSICA,884,"R$       273.098,00",TED AGU - 9991
SERV. PESSOA JURÍDICA,884,"R$       196.576,15",TED AGU - 9991
AUXÍLIO FINANCEIRO A PESQUISADORES,884,"R$        38.000,00",TED AGU - 9991
MAT. CONSUMO,884,"R$         3.974,00",TED AGU - 9991
PASSAGENS,968,"R$       218.856,74",TED ANA - 10338
SERV. PESSOA FÍSICA,968,"R$        80.290,90",TED ANA - 10338
SERV. PESSOA JURÍDICA,968,"R$        18.000,00",TED ANA - 10338
DIÁRIAS,968,"R$        65.852,36",TED ANA - 10338
PASSAGENS,1261,"R$       203.043,23",TED ANA 11196
DIÁRIAS,1261,"R$        93.334,80",TED ANA 11196
AUXÍLIO FINANCEIRO A PESQUISADORES,1261,"R$     2.923.200,00",TED ANA 11196
SERV. PESSOA JURÍDICA,1261,"R$       455.735,96",TED ANA 11196
SERV. PESSOA JURÍDICA,1386,"R$     3.933.263,20",TED ANA - 11379
SERV. PESSOA JURÍDICA,1062,"R$       373.383,53",TED ANAC 10595
SERV. PESSOA JURÍDICA,1278,"R$       977.760,00",TED ANAC - 11309
SERV. PESSOA JURÍDICA,1553,"R$     2.970.625,00",TED ANATEL - 11849
SERV. PESSOA JURÍDICA,1645,"R$     3.048.565,05",TED ANATEL - 12428
SERV. PESSOA JURÍDICA,1374,"R$       352.266,84",TED ANEEL - 11354
SERV. PESSOA JURÍDICA,1560,"R$       107.840,00",TED ANEEL - 11861
SERV. PESSOA JURÍDICA,1626,"R$        55.000,00",TED ANM - 12194
SERV. PESSOA JURÍDICA,1240,"R$    10.142.220,00",TED CADE - 11031
AUXÍLIO FINANCEIRO A PESQUISADORES,918,"R$       138.189,00",TED CAPES - 100371 (PROAP 2018)
MAT. CONSUMO,918,"R$       307.705,00",TED CAPES - 100371 (PROAP 2018)
SERV. PESSOA JURÍDICA,918,"R$       576.920,07",TED CAPES - 100371 (PROAP 2018)
SERV. PESSOA FÍSICA,918,"R$        60.000,00",TED CAPES - 100371 (PROAP 2018)
PASSAGENS,918,"R$       927.096,21",TED CAPES - 100371 (PROAP 2018)
DIÁRIAS,918,"R$       440.000,00",TED CAPES - 100371 (PROAP 2018)
AUX. FINANCEIRO ESTUDANTE,918,"R$     1.556.307,94",TED CAPES - 100371 (PROAP 2018)
AUX. FINANCEIRO ESTUDANTE,967,"R$        50.000,00",TED CAPES - 10311
SERV. PESSOA FÍSICA,967,"R$       520.515,48",TED CAPES - 10311
PASSAGENS,967,"R$       478.348,85",TED CAPES - 10311
MAT. CONSUMO,967,"R$        14.995,21",TED CAPES - 10311
LOC. MÃO-DE-OBRA,967,"R$             0,00",TED CAPES - 10311
SERV. PESSOA JURÍDICA,967,"R$     3.109.802,89",TED CAPES - 10311
DIÁRIAS,967,"R$       180.852,36",TED CAPES - 10311
INDENIZAÇÕES E RESTITUIÇÕE,967,"R$        44.031,18",TED CAPES - 10311
MAT. CONSUMO,1200,"R$     3.034.608,27",TED CAPES - 10790
SERV. PESSOA JURÍDICA,1200,"R$     3.155.324,50",TED CAPES - 10790
AUXÍLIO FINANCEIRO A PESQUISADORES,1200,"R$       538.662,22",TED CAPES - 10790
AUX. FINANCEIRO ESTUDANTE,1200,"R$     6.496.650,50",TED CAPES - 10790
CONTRIBUICOES,1200,"R$        18.000,00",TED CAPES - 10790
PASSAGENS,1200,"R$     5.336.017,10",TED CAPES - 10790
SERV. PESSOA FÍSICA,1200,"R$       565.686,01",TED CAPES - 10790
SERVIÇOS TIC,1200,"R$       132.750,00",TED CAPES - 10790
DIÁRIAS,1200,"R$     2.503.166,11",TED CAPES - 10790
INDENIZAÇÕES E RESTITUIÇÕE,1200,"R$           646,60",TED CAPES - 10790
OBRIGAÇÕES PATRONAIS,1200,"R$        20.214,50",TED CAPES - 10790
EQUIP. MATERIAL PERMANENTE,1241,"R$        65.550,00",TED CAPES - 11032
SERV. PESSOA JURÍDICA,1241,"R$       135.780,00",TED CAPES - 11032
SERV. PESSOA JURÍDICA,1366,"R$     2.254.888,00",TED CAPES - 11344
SERV. PESSOA JURÍDICA,1702,"R$       112.963,20",TED CAPES - 12673
SERV. PESSOA JURÍDICA,1703,"R$       873.460,00",TED CAPES UAB - 12672
SERV. PESSOA JURÍDICA,993,"R$       270.748,86",TED CENAD - 10494
TRANF.PJ,993,"R$         6.332,47",TED CENAD - 10494
TRANF.PJ,1377,"R$       107.000,00",TED CENSIPAM - 11368
SERV. PESSOA JURÍDICA,1377,"R$     1.306.168,22",TED CENSIPAM - 11368
SERV. PESSOA JURÍDICA,1564,"R$       138.000,00",TED CENSIPAM - 11917
SERV. PESSOA JURÍDICA,1568,"R$       837.375,00",TED COAF - 11955
SERV. PESSOA JURÍDICA,999,"R$    13.713.431,34",TED DEPEN - 10573
AUXÍLIO FINANCEIRO A PESQUISADORES,1209,"R$       144.000,00",TED DEPEN - 10616
SERV. PESSOA JURÍDICA,1209,"R$       196.180,45",TED DEPEN - 10616
DIÁRIAS,1209,"R$         9.020,00",TED DEPEN - 10616
SERV. PESSOA FÍSICA,1209,"R$       620.901,26",TED DEPEN - 10616
PASSAGENS,1209,"R$        18.000,00",TED DEPEN - 10616
SERV. PESSOA JURÍDICA,1258,"R$    14.488.495,86",TED DNIT - 11188
TRANF.PJ,1258,"R$        22.307,56",TED DNIT - 11188
SERV. PESSOA JURÍDICA,1632,"R$       308.250,00",TED DNIT - 12287
EQUIP. MATERIAL PERMANENTE,943,"R$        26.000,00",TED DPF - 10239
DIÁRIAS,943,"R$        50.089,30",TED DPF - 10239
SERV. PESSOA FÍSICA,943,"R$       701.942,30",TED DPF - 10239
PASSAGENS,943,"R$        60.000,00",TED DPF - 10239
MAT. CONSUMO,943,"R$         9.824,78",TED DPF - 10239
OBRIGAÇÕES PATRONAIS,943,"R$         8.910,00",TED DPF - 10239
SERV. PESSOA JURÍDICA,943,"R$       114.312,18",TED DPF - 10239
SERV. PESSOA JURÍDICA,1641,"R$       490.022,19",TED DPF - 12334
SERV. PESSOA JURÍDICA,1653,"R$       892.787,21",TED DPF - 12447
TRANF.PJ,1653,"R$     1.809.536,45",TED DPF - 12447
SERV. PESSOA JURÍDICA,1277,"R$       597.600,00",TED DPHCEX - 11291
OBRIGAÇÕES PATRONAIS,1204,"R$         4.240,00",TED DPRF - 10852
SERV. PESSOA JURÍDICA,1204,"R$       375.665,00",TED DPRF - 10852
PASSAGENS,1204,"R$       125.000,00",TED DPRF - 10852
DIÁRIAS,1204,"R$        38.050,00",TED DPRF - 10852
SERV. PESSOA FÍSICA,1204,"R$     1.267.862,50",TED DPRF - 10852
SERV. PESSOA JURÍDICA,1229,"R$       200.088,16",TED DPRF - 10958
SERV. PESSOA JURÍDICA,1383,"R$        79.839,98",TED EBSERH - 11388
OBRIGAÇÕES PATRONAIS,1383,"R$           214,50",TED EBSERH - 11388
EQUIP. MATERIAL PERMANENTE,1383,"R$     1.575.869,12",TED EBSERH - 11388
SERV. PESSOA FÍSICA,1213,"R$       794.763,76",TED EME - 10869
SERV. PESSOA JURÍDICA,1213,"R$       217.853,14",TED EME - 10869
OBRIGAÇÕES PATRONAIS,1213,"R$         4.816,32",TED EME - 10869
MAT. CONSUMO,1213,"R$        15.000,00",TED EME - 10869
SERV. PESSOA JURÍDICA,1271,"R$     2.154.101,54",TED EME/DCT - 11164
TRANF.PJ,1271,"R$       581.300,00",TED EME/DCT - 11164
SERV. PESSOA JURÍDICA,1236,"R$     3.222.963,58",TED EME DETMIL - 11012
SERV. PESSOA JURÍDICA,1182,"R$        12.194,90",TED ENAP 10511
SERV. PESSOA FÍSICA,1182,"R$         6.660,20",TED ENAP 10511
SERV. PESSOA FÍSICA,1196,"R$       666.701,46",TED ENAP - 10570
DIÁRIAS,1196,"R$         1.814,00",TED ENAP - 10570
SERV. PESSOA JURÍDICA,1196,"R$       104.670,54",TED ENAP - 10570
MAT. CONSUMO,1196,"R$         3.660,00",TED ENAP - 10570
PASSAGENS,1196,"R$         3.628,00",TED ENAP - 10570
SERV. PESSOA JURÍDICA,1557,"R$     1.429.440,00",TED ENAP - 11872
SERV. PESSOA JURÍDICA,940,"R$     3.402.930,31",TED EXÉRCITO - 10225
LOC. MÃO-DE-OBRA,940,"R$       144.193,33",TED EXÉRCITO - 10225
MAT. CONSUMO,940,"R$        30.320,11",TED EXÉRCITO - 10225
SERV. PESSOA JURÍDICA,976,"R$       707.728,34",TED EXÉRCITO - 10453
SERV. PESSOA JURÍDICA,1245,"R$     3.057.599,20",TED FDD - 11052
EQUIP. MATERIAL PERMANENTE,846,"R$        99.787,14",TED FINEP - 7340
SERV. PESSOA JURÍDICA,846,"R$       275.840,51",TED FINEP - 7340
SERV. PESSOA JURÍDICA,1270,"R$       466.275,02",TED FINEP - 7965
EQUIP. MATERIAL PERMANENTE,847,"R$     1.801.770,90",TED FINEP - 8421
EQUIP. MATERIAL PERMANENTE,1576,"R$     1.968.971,00",TED FINEP-8421
SERV. PESSOA JURÍDICA,1576,"R$       365.485,00",TED FINEP-8421
DIÁRIAS,1193,"R$        29.930,70",TED FNDE - 10557
MAT. CONSUMO,1193,"R$         3.000,00",TED FNDE - 10557
SERV. PESSOA FÍSICA,1193,"R$       996.304,00",TED FNDE - 10557
PASSAGENS,1193,"R$        30.000,00",TED FNDE - 10557
EQUIP. MATERIAL PERMANENTE,1193,"R$        43.944,90",TED FNDE - 10557
SERV. PESSOA JURÍDICA,1193,"R$        55.000,00",TED FNDE - 10557
SERV. PESSOA JURÍDICA,1194,"R$       300.000,00",TED FNDE - 10558
SERV. PESSOA JURÍDICA,1276,"R$   180.000.000,00",TED FNDE - 11288
AUXÍLIO FINANCEIRO A PESQUISADORES,1283,"R$     1.771.003,38",TED FNDE - 11322
AUX. FINANCEIRO ESTUDANTE,1283,"R$     3.368.127,05",TED FNDE - 11322
SERV. PESSOA JURÍDICA,1283,"R$       770.869,57",TED FNDE - 11322
SERV. PESSOA JURÍDICA,1361,"R$     3.051.778,03",TED FNDE - 11337
SERV. PESSOA JURÍDICA,1642,"R$       611.703,00",TED FNDE - 12420
TRANF.PJ,1642,"R$        45.997,00",TED FNDE - 12420
SERV. PESSOA FÍSICA,890,"R$        59.100,00",TED FNS - 10009
OBRIGAÇÕES PATRONAIS,890,"R$        11.820,00",TED FNS - 10009
AUX. FINANCEIRO ESTUDANTE,890,"R$        47.340,00",TED FNS - 10009
AUXÍLIO FINANCEIRO A PESQUISADORES,890,"R$       371.520,00",TED FNS - 10009
MAT. CONSUMO,890,"R$       305.520,77",TED FNS - 10009
SERV. PESSOA JURÍDICA,890,"R$       219.954,20",TED FNS - 10009
EQUIP. MATERIAL PERMANENTE,892,"R$       166.197,00",TED FNS - 10057
SERV. PESSOA FÍSICA,919,"R$         8.823,20",TED FNS - 10102
SERV. PESSOA JURÍDICA,919,"R$       270.208,79",TED FNS - 10102
PASSAGENS,919,"R$        44.672,71",TED FNS - 10102
MAT. CONSUMO,919,"R$        13.922,15",TED FNS - 10102
DIÁRIAS,919,"R$        28.900,96",TED FNS - 10102
EQUIP. MATERIAL PERMANENTE,950,"R$     1.000.000,00",TED FNS - 10253
SERV. PESSOA JURÍDICA,951,"R$     2.904.453,80",TED FNS - 10257
SERV. PESSOA FÍSICA,951,"R$       390.950,00",TED FNS - 10257
AUXÍLIO FINANCEIRO A PESQUISADORES,952,"R$        10.600,00",TED FNS - 10259
MAT. CONSUMO,1195,"R$        30.800,00",TED FNS - 10591
PASSAGENS,1195,"R$        46.000,00",TED FNS - 10591
SERV. PESSOA JURÍDICA,1195,"R$           770,00",TED FNS - 10591
DIÁRIAS,1195,"R$        36.000,00",TED FNS - 10591
SERV. PESSOA JURÍDICA,1058,"R$     1.800.000,00",TED FNS - 10610
SERV. PESSOA JURÍDICA,1060,"R$       373.391,25",TED FNS 10705
SERV. PESSOA JURÍDICA,1235,"R$     3.109.748,00",TED FNS - 11004
SERV. PESSOA JURÍDICA,1237,"R$     3.244.700,00",TED FNS - 11029
SERV. PESSOA JURÍDICA,1378,"R$       444.276,00",TED FNS - 11346
SERV. PESSOA JURÍDICA,1367,"R$       800.272,00",TED FNS - 11347
SERV. PESSOA JURÍDICA,1375,"R$       800.000,00",TED FNS - 11349
SERV. PESSOA JURÍDICA,1379,"R$     1.548.786,00",TED FNS - 11351
SERV. PESSOA JURÍDICA,1382,"R$       646.775,00",TED FNS - 11370
AUXÍLIO FINANCEIRO A PESQUISADORES,1556,"R$       703.812,00",TED FNS - 11863
AUX. FINANCEIRO ESTUDANTE,1556,"R$       433.000,00",TED FNS - 11863
DIÁRIAS,1556,"R$        30.000,00",TED FNS - 11863
SERV. PESSOA JURÍDICA,1556,"R$       159.269,00",TED FNS - 11863
PASSAGENS,1556,"R$        25.000,00",TED FNS - 11863
SERV. PESSOA JURÍDICA,1562,"R$       400.000,00",TED FNS - 11913
SERV. PESSOA JURÍDICA,1573,"R$       399.980,00",TED FNS - 11957
SERV. PESSOA JURÍDICA,1629,"R$     1.540.200,00",TED FNS - 12246
SERV. PESSOA JURÍDICA,1630,"R$     1.222.800,00",TED FNS - 12254
MAT. CONSUMO,865,"R$         6.250,04",TED FNS - 9831
SERV. PESSOA JURÍDICA,865,"R$           491,89",TED FNS - 9831
SERVIÇOS DE CONSULTORIA,865,"R$        16.000,00",TED FNS - 9831
PASSAGENS,865,"R$        12.827,19",TED FNS - 9831
SERV. PESSOA FÍSICA,882,"R$       674.736,00",TED FNS - 9982
MAT. CONSUMO,882,"R$        20.029,23",TED FNS - 9982
MAT. CONSUMO,885,"R$         5.000,00",TED FNS - 9993
PASSAGENS,885,"R$         3.500,00",TED FNS - 9993
SERV. PESSOA JURÍDICA,885,"R$         5.000,00",TED FNS - 9993
SERV. PESSOA JURÍDICA,852,"R$        21.135,16",TED FUNASA - 9568
EQUIP. MATERIAL PERMANENTE,852,"R$         5.076,00",TED FUNASA - 9568
MAT. CONSUMO,852,"R$        26.831,09",TED FUNASA - 9568
SERV. PESSOA JURÍDICA,1566,"R$       163.767,84",TED ICMBIO - 11943
SERV. PESSOA JURÍDICA,1380,"R$     1.403.925,00",TED IFAP - 11342
SERV. PESSOA JURÍDICA,955,"R$       400.000,00",TED INCRA - 10274
DIÁRIAS,958,"R$        15.000,00",TED INCRA - 10281
PASSAGENS,958,"R$        27.000,00",TED INCRA - 10281
SERV. PESSOA JURÍDICA,958,"R$     5.809.710,06",TED INCRA - 10281
SERV. PESSOA JURÍDICA,971,"R$       936.000,00",TED INCRA - 10392
SERV. PESSOA JURÍDICA,1372,"R$    12.944.476,46",TED INCRA - 11352
EXCLUSIVO PARA CONV. DNOC - MATERIAL DE CONSUMO,1507,"R$           650,00",TED INCRA - 11505
EQUIPAMENTOS E MATERIAL PERMANENTE,1507,"R$        47.644,00",TED INCRA - 11505
SERV. PESSOA JURÍDICA,1507,"R$       802.757,17",TED INCRA - 11505
EQUIP. MATERIAL PERMANENTE,1507,"R$        60.850,00",TED INCRA - 11505
MAT. CONSUMO,1507,"R$           456,00",TED INCRA - 11505
SERV. PESSOA JURÍDICA,1574,"R$    13.851.583,83",TED INCRA - 11962
SERV. PESSOA JURÍDICA,1572,"R$       200.000,00",TED INCRA - 11963
SERV. PESSOA JURÍDICA,994,"R$     5.000.000,00",TED INCRA - 9507
SERV. PESSOA JURÍDICA,1211,"R$       389.962,58",TED IPHAN - 10908
SERV. PESSOA JURÍDICA,965,"R$       127.428,57",TED ITI - 10302
SERV. PESSOA JURÍDICA,1242,"R$       572.136,84",TED ITI - 11033
SERV. PESSOA JURÍDICA,1637,"R$       454.269,12",TED MAPA - 12352
SERV. PESSOA JURÍDICA,1652,"R$     1.223.988,00",TED MAPA - 12469
SERV. PESSOA JURÍDICA,1231,"R$       257.389,62",TED MC - 10985
SERV. PESSOA JURÍDICA,1547,"R$       145.764,24",TED MCOM - 11766
SERV. PESSOA JURÍDICA,1554,"R$     2.332.832,00",TED MCOM - 11853
SERV. PESSOA JURÍDICA,1635,"R$       145.764,24",TED MCOM - 12339
SERV. PESSOA JURÍDICA,1651,"R$     1.870.200,00",TED MCOM - 12468
SERV. PESSOA JURÍDICA,1654,"R$     1.700.000,00",TED MCOM - 12476
AUX. FINANCEIRO ESTUDANTE,1226,"R$        19.800,00",TED MCT - 10941
SERV. PESSOA JURÍDICA,1226,"R$        13.043,50",TED MCT - 10941
AUXÍLIO FINANCEIRO A PESQUISADORES,1226,"R$        67.156,50",TED MCT - 10941
SERV. PESSOA JURÍDICA,1558,"R$       997.500,00",TED MCTI - 11878
SERV. PESSOA JURÍDICA,1638,"R$       200.000,00",TED MCTI - 12366
SERV. PESSOA JURÍDICA,1643,"R$       272.949,47",TED MCTI - 12407
TRANF.PJ,980,"R$        80.000,00",TED MCTIC - 10455
SERV. PESSOA JURÍDICA,980,"R$        20.000,00",TED MCTIC - 10455
SERV. PESSOA JURÍDICA,969,"R$        58.550,00",TED MD - 10341
SERV. PESSOA FÍSICA,1061,"R$        32.989,20",TED MD 10715
SERV. PESSOA JURÍDICA,1061,"R$       112.596,85",TED MD 10715
SERV. PESSOA JURÍDICA,1563,"R$     2.760.000,00",TED MDR - 11921
SERV. PESSOA JURÍDICA,1569,"R$       864.500,00",TED MDR - 11952
OBRAS E INSTALAÇÕES,936,"R$     8.726.222,16",TED ME - 10176
MAT. CONSUMO,953,"R$        59.996,70",TED ME - 10265
TRANF.PJ,1655,"R$        85.451,51",TED ME - 12478
SERV. PESSOA JURÍDICA,1655,"R$        89.884,59",TED ME - 12478
